1604.1620215533258	1065.730211817168
1639.8364920104048	7.3875882571535385
772.9468599033816	47.81865477517664
696.8413229282794	72.79078409513204
659.9777034559643	97.76291341508738
554.1434410999627	178.62504645113347
522.0364176885915	204.78632478632483
480.41620215533254	516.3433667781493
491.11854329245625	543.6937941285767
558.9000371609067	651.9063545150501
573.1698253437384	663.7978446674098
608.8442958008175	675.6893348197696
635.0055741360088	689.9591230026011
649.2753623188405	689.9591230026011
663.5451505016722	689.9591230026011
680.1932367149758	685.2025269416573
693.2738758825715	682.8242289111854
730.1374953548866	681.6350798959494
813.3779264214046	781.523597175771
826.4585655890003	798.1716833890746
857.3764399851356	813.6306205871422
913.2664437012262	837.4136008918616
1015.5332590115197	843.3593459680415
1073.8015607580824	854.0616871051652
1107.0977331846896	880.2229654403566
1146.3396506874767	904.005945745076
1254.55221107395	928.9780750650314
1255.741360089186	928.9780750650314
1509.030100334448	1041.9472315124488
1538.7588257153473	1055.0278706800445
1570.8658491267186	1060.9736157562243
1589.892233370494	1066.919360832404
1601.7837235228537	1077.6217019695277
